election_name,election_date,election_id,ocd_prop_id,calaccess_prop_id,ccdc_prop_id,prop_name,ccdc_committee_id,calaccess_committee_id,committee_name,committee_position
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",326,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",327,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",328,1316255,"YES ON 1A AND 1B, REPAY AND PROTECT OUR SCHOOLS: A COALITION OF CALIFORNIA TEACHERS ASSOCIATION ISSUES PAC AND NATIONAL EDUCATION ASSOCIATION COMMITTEES.",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",329,881029,CALIFORNIA FACULTY ASSOCIATION POLITICAL ISSUES COMMITTEE,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",330,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",331,1318023,"SAVE SENIOR SERVICES, CALIFORNIA ALLIANCE FOR RETIRED AMERICANS - NO ON 1A",OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",332,1316527,NAPA COUNTY CITIZENS AGAINST PROP 1A,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/74b02652-02c9-4650-8581-c682e184f4b6,1316044,59,"PROPOSITION 001A - STATE BUDGET. CHANGES CALIFORNIA BUDGET PROCESS. LIMITS STATE SPENDING. INCREASES ""RAINY DAY "" BUDGET STABILIZATION FUND.",333,1317763,"NO ON 1A, A COALITION OF TEACHERS, FACULTY, NURSES, HEALTH CARE PROVIDERS, SENIORS AND PUBLIC EMPLOYEES FIGHTING FOR REAL BUDGET REFORM",OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/62c5b514-fc97-4b8e-aa4b-28b948e5aa9a,1316047,60,PROPOSITION 001B - EDUCATION FUNDING. PAYMENT PLAN.,334,1316255,"YES ON 1A AND 1B, REPAY AND PROTECT OUR SCHOOLS: A COALITION OF CALIFORNIA TEACHERS ASSOCIATION ISSUES PAC AND NATIONAL EDUCATION ASSOCIATION COMMITTEES.",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/62c5b514-fc97-4b8e-aa4b-28b948e5aa9a,1316047,60,PROPOSITION 001B - EDUCATION FUNDING. PAYMENT PLAN.,335,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/62c5b514-fc97-4b8e-aa4b-28b948e5aa9a,1316047,60,PROPOSITION 001B - EDUCATION FUNDING. PAYMENT PLAN.,336,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/62c5b514-fc97-4b8e-aa4b-28b948e5aa9a,1316047,60,PROPOSITION 001B - EDUCATION FUNDING. PAYMENT PLAN.,337,1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/62c5b514-fc97-4b8e-aa4b-28b948e5aa9a,1316047,60,PROPOSITION 001B - EDUCATION FUNDING. PAYMENT PLAN.,338,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/888cf1f1-0f15-4d6c-9b7e-7eefee6362ef,1316048,61,PROPOSITION 001C -  LOTTERY MODERNIZATION ACT.,339,1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/888cf1f1-0f15-4d6c-9b7e-7eefee6362ef,1316048,61,PROPOSITION 001C -  LOTTERY MODERNIZATION ACT.,340,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/888cf1f1-0f15-4d6c-9b7e-7eefee6362ef,1316048,61,PROPOSITION 001C -  LOTTERY MODERNIZATION ACT.,341,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/888cf1f1-0f15-4d6c-9b7e-7eefee6362ef,1316048,61,PROPOSITION 001C -  LOTTERY MODERNIZATION ACT.,342,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/888cf1f1-0f15-4d6c-9b7e-7eefee6362ef,1316048,61,PROPOSITION 001C -  LOTTERY MODERNIZATION ACT.,343,1315716,"CALIFORNIANS FOR MODERNIZATION, YES ON 1C, MAJOR FUNDING FROM TECHNOLOGY SUPPLIER GTECH AND SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1000 ISSUES COMMITTEE, SUPPORTED BY EDUCATORS, PARENTS, LAB""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,344,1316405,PROTECT CHILDREN AND FAMILIES: VOTE NO ON PROP 1D,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,345,1317314,COMMITTEE TO SAVE OUR CHILDREN - NO 1D,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,346,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,347,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,348,1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,349,1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,350,1317995,"COMMITTEE TO STOP 1D, SPONSORED BY CHILD ABUSE PREVENTION CENTER",OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,351,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/94ee9470-84b6-480c-b708-2004d1c697bd,1316060,62,PROPOSITION 001D - PROTECTS CHILDREN'S SERVICES FUNDING. HELPS BALANCE STATE BUDGET.,352,1317567,BAY AREA - NO ON 1D,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/8f44cfe5-24e2-4e71-bdb8-2bc0526d134c,1316061,63,PROPOSITION 001E - MENTAL HEALTH SERVICES FUNDING. TEMPORARY REALLOCATION. HELPS BALANCE STATE BUDGET.,353,1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/8f44cfe5-24e2-4e71-bdb8-2bc0526d134c,1316061,63,PROPOSITION 001E - MENTAL HEALTH SERVICES FUNDING. TEMPORARY REALLOCATION. HELPS BALANCE STATE BUDGET.,354,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/8f44cfe5-24e2-4e71-bdb8-2bc0526d134c,1316061,63,PROPOSITION 001E - MENTAL HEALTH SERVICES FUNDING. TEMPORARY REALLOCATION. HELPS BALANCE STATE BUDGET.,355,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/8f44cfe5-24e2-4e71-bdb8-2bc0526d134c,1316061,63,PROPOSITION 001E - MENTAL HEALTH SERVICES FUNDING. TEMPORARY REALLOCATION. HELPS BALANCE STATE BUDGET.,356,1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/8f44cfe5-24e2-4e71-bdb8-2bc0526d134c,1316061,63,PROPOSITION 001E - MENTAL HEALTH SERVICES FUNDING. TEMPORARY REALLOCATION. HELPS BALANCE STATE BUDGET.,357,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/45331a2d-3c4d-43f1-af24-565b2b3b0f5a,1316062,64,PROPOSITION 001F - ELECTED OFFICIALS' SALARIES. PREVENTS PAY INCREASES DURING BUDGET DEFICIT YEARS.,358,1316253,REFORM FOR CHANGE COMMITTEE,SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/45331a2d-3c4d-43f1-af24-565b2b3b0f5a,1316062,64,PROPOSITION 001F - ELECTED OFFICIALS' SALARIES. PREVENTS PAY INCREASES DURING BUDGET DEFICIT YEARS.,359,1317867,"AMERICAN FEDERATION OF STATE, COUNTY & LOCAL MUNICIPAL EMPLOYEES LOCAL 2620 ISSUES COMMITEE, YES ON 1A, 1B, 1C, 1D, 1E AND 1F",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/45331a2d-3c4d-43f1-af24-565b2b3b0f5a,1316062,64,PROPOSITION 001F - ELECTED OFFICIALS' SALARIES. PREVENTS PAY INCREASES DURING BUDGET DEFICIT YEARS.,360,1317887,STOP TAXING US: NO ON 1A-F,OPPOSE
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/45331a2d-3c4d-43f1-af24-565b2b3b0f5a,1316062,64,PROPOSITION 001F - ELECTED OFFICIALS' SALARIES. PREVENTS PAY INCREASES DURING BUDGET DEFICIT YEARS.,361,1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",SUPPORT
2009 SPECIAL ELECTION,2009-05-19 00:00:00+00:00,ocd-event/45c1816c-a98c-4b9c-aab6-b42a93611dbb,ocd-contest/45331a2d-3c4d-43f1-af24-565b2b3b0f5a,1316062,64,PROPOSITION 001F - ELECTED OFFICIALS' SALARIES. PREVENTS PAY INCREASES DURING BUDGET DEFICIT YEARS.,362,1261406,"SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE, GOVERNOR",SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,363,1322507,"YES ON 14 - CALIFORNIANS FOR AN OPEN PRIMARY WITH MAJOR FUNDING FROM GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMMITTEE",SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,364,1317016,PROTECT THE DEMOCRATIC PARTY - SAY NO TO THE OPEN PRIMARY,OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,365,1316056,"SAVE VOTER CHOICE, NO ON 14 WITH MAJOR FUNDING BY JEFF DENHAM FOR STATE SENATE",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,366,1324981,"SWANSON'S BALLOT MEASURE COMMITTEE TO OPPOSE PROP. 14 - OPEN PRIMARIES, ASSEMBLYMEMBER SANDRE",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,367,1327271,"NO ON 14  PROTECT VOTER CHOICE.  SPONSORED BY TEACHERS, SCHOOL EMPLOYEES, CONSUMER ATTORNEY AND LABOR ORGANIZATIONSS",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,368,1327278,"TOBIN'S STOP TOP TWO. ORG - VOTE NO ON PROPOSITION 14, CHRISTINA",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,369,1327197,"NO ON PROP. 14, PRESERVE VOTER CHOICE",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/234c29b6-ac12-47b3-a4a8-13e8cf81554d,1316969,66,PROPOSITION 014 - ELECTIONS: OPEN PRIMARIES.,370,1333781,SILICON VALLEY LEADERSHIP GROUP IN SUPPORT OF PROPOSITION 14,SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/28b432d6-25be-4203-b9b2-bfd4bf3bf16f,1316967,67,PROPOSITION 015 - POLITICAL REFORM ACT OF 1974: CALIFORNIA FAIR ELECTIONS ACT OF 2008.,371,1321911,YES ON 15 CALIFORNIA COMMON CAUSE FAIR ELECTIONS COMMITTEE,SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/28b432d6-25be-4203-b9b2-bfd4bf3bf16f,1316967,67,PROPOSITION 015 - POLITICAL REFORM ACT OF 1974: CALIFORNIA FAIR ELECTIONS ACT OF 2008.,372,1317708,"YES ON PROPOSITION 15 - CALIFORNIANS FOR FAIR ELECTIONS, A COALITION OF NURSES AND GOVERNMENT REFORM ADVOCATES",SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/28b432d6-25be-4203-b9b2-bfd4bf3bf16f,1316967,67,PROPOSITION 015 - POLITICAL REFORM ACT OF 1974: CALIFORNIA FAIR ELECTIONS ACT OF 2008.,373,1322489,YES ON PROPOSITION 15 - CALIFORNIA CLEAN MONEY ACTION FUND,SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/28b432d6-25be-4203-b9b2-bfd4bf3bf16f,1316967,67,PROPOSITION 015 - POLITICAL REFORM ACT OF 1974: CALIFORNIA FAIR ELECTIONS ACT OF 2008.,374,1325411,"STOPPROP15.COM, A COALITION OF TAXPAYERS, GOVERNMENTAL ADVOCATES AND SMALL BUSINESSES",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/24d1038d-e86b-430c-a7b4-cabd2be209d6,1321695,68,PROPOSITION 016 - NEW TWO-THIRDS VOTE REQUIREMENT FOR LOCAL PUBLIC ELECTRICITY PROVIDERS.,375,1318623,"YES ON 16 / CALIFORNIANS TO PROTECT OUR RIGHT TO VOTE MAJOR FUNDING FROM PACIFIC GAS & ELECTRIC COMPANY AND CA BUSINESS PAC, SPONSORED BY CA CHAMBER OF COMMERCE, A COALITION OF TAXPAYERS, BUSINE...",SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/24d1038d-e86b-430c-a7b4-cabd2be209d6,1321695,68,PROPOSITION 016 - NEW TWO-THIRDS VOTE REQUIREMENT FOR LOCAL PUBLIC ELECTRICITY PROVIDERS.,376,1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/24d1038d-e86b-430c-a7b4-cabd2be209d6,1321695,68,PROPOSITION 016 - NEW TWO-THIRDS VOTE REQUIREMENT FOR LOCAL PUBLIC ELECTRICITY PROVIDERS.,377,1326873,"RATEPAYERS, BUSINESSES AND GOVERNMENTS OPPOSE PROP 16-STOP THE POWER GRAB",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/24d1038d-e86b-430c-a7b4-cabd2be209d6,1321695,68,PROPOSITION 016 - NEW TWO-THIRDS VOTE REQUIREMENT FOR LOCAL PUBLIC ELECTRICITY PROVIDERS.,378,1327180,SIERRA CLUB SF BAY CHAPTER ISSUES,OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/e9043a41-5eea-4e59-bcf4-6ce58e657884,1322446,69,PROPOSITION 017 - ALLOWS AUTO INSURANCE COMPANIES TO BASE THEIR PRICES IN PART ON A DRIVER'S HISTORY OF INSURANCE COVERAGE.,379,1318927,YES ON 17-CALIFORNIANS FOR FAIR AUTO INSURANCE RATES AND MERCURY GENERAL CORPORATION AND AFFILIATES,SUPPORT
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/e9043a41-5eea-4e59-bcf4-6ce58e657884,1322446,69,PROPOSITION 017 - ALLOWS AUTO INSURANCE COMPANIES TO BASE THEIR PRICES IN PART ON A DRIVER'S HISTORY OF INSURANCE COVERAGE.,380,1322520,"STOP PROP 17: SPONSORED BY CAMPAIGN FOR CONSUMER RIGHTS - A COALITION OF CONSUMER ADVOCATES, NURSES AND CONSUMER ATTORNEYS",OPPOSE
2010 PRIMARY,2010-06-08 00:00:00+00:00,ocd-event/c91864e7-f052-4f5f-83a7-bb58e35f78c5,ocd-contest/e9043a41-5eea-4e59-bcf4-6ce58e657884,1322446,69,PROPOSITION 017 - ALLOWS AUTO INSURANCE COMPANIES TO BASE THEIR PRICES IN PART ON A DRIVER'S HISTORY OF INSURANCE COVERAGE.,381,1307787,"HERRERA, CALIFORNIANS FOR PROGRESS, NO ON 23, A COALITION OF CONSUMERS AND DENNIS",OPPOSE
2010 GENERAL,2010-11-02 00:00:00+00:00,ocd-event/26a9e6ca-1883-4807-b643-0acadedb284d,ocd-contest/92d9bb09-bb6d-4bd1-8914-2291badd5120,1321713,50,PROPOSITION 019 - CHANGES CALIFORNIA LAW TO LEGALIZE MARIJUANA AND ALLOW IT TO BE REGULATED AND TAXED.,249,1322303,CREDO VICTORY FUND - YES ON 19,SUPPORT
2010 GENERAL,2010-11-02 00:00:00+00:00,ocd-event/26a9e6ca-1883-4807-b643-0acadedb284d,ocd-contest/92d9bb09-bb6d-4bd1-8914-2291badd5120,1321713,50,PROPOSITION 019 - CHANGES CALIFORNIA LAW TO LEGALIZE MARIJUANA AND ALLOW IT TO BE REGULATED AND TAXED.,250,1323410,NIP IT IN THE BUD: NO ON PROP. 19,OPPOSE
